Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
DLC Character,2019-10-13 3:59,0:22:29,,Kakegurui: Season 1: Episode 3,,Chrome PC (Cadmium),0:23:05,0:23:05,CA (Canada)
DLC Character,2019-10-13 3:55,0:04:00,,Kakegurui: Season 1: Episode 1,,Chrome PC (Cadmium),0:23:26,0:23:26,CA (Canada)
DLC Character,2019-10-13 3:55,0:00:07,,Kakegurui: Season 1: Episode 2,,Chrome PC (Cadmium),0:00:07,Not latest view,CA (Canada)
DLC Character,2019-10-13 3:48,0:00:01,,Kakegurui: Season 1: Episode 3,,Chrome PC (Cadmium),0:00:31,Not latest view,CA (Canada)
DLC Character,2019-10-13 3:22,0:25:22,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 2,,Chrome PC (Cadmium),0:21:17,0:21:17,CA (Canada)
DLC Character,2019-10-13 2:53,0:23:17,,Kakegurui: Season 1: Episode 1,,Chrome PC (Cadmium),0:22:57,0:22:57,CA (Canada)
DLC Character,2019-10-12 6:29,2:05:58,,A Silent Voice,,Chrome PC (Cadmium),2:05:55,2:05:55,CA (Canada)
DLC Character,2019-10-12 6:04,0:23:02,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Zero Girl (Episode 12),,Chrome PC (Cadmium),0:23:12,0:23:12,CA (Canada)
DLC Character,2019-10-12 5:41,0:22:44,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The X Girl (Episode 11),,Chrome PC (Cadmium),0:22:54,0:22:54,CA (Canada)
DLC Character,2019-10-12 5:20,0:20:41,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Logical Girl (Episode 10),,Chrome PC (Cadmium),0:22:54,0:22:54,CA (Canada)
DLC Character,2019-10-12 4:56,0:23:57,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Adjacent Girl (Episode 9),,Chrome PC (Cadmium),0:22:56,0:22:56,CA (Canada)
DLC Character,2019-10-12 4:26,0:20:34,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Undefeatable Girl (Episode 8),,Chrome PC (Cadmium),0:22:54,0:22:54,CA (Canada)
DLC Character,2019-10-12 4:03,0:22:46,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Traitorous Girl (Episode 7),,Chrome PC (Cadmium),0:22:56,0:22:56,CA (Canada)
DLC Character,2019-10-12 3:42,0:21:14,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Hollywood Girl (Episode 6),,Chrome PC (Cadmium),0:22:55,0:22:55,CA (Canada)
DLC Character,2019-10-12 3:19,0:16:05,,Kakegurui: Kakegurui xx: The Changing Girl (Episode 5),,Chrome PC (Cadmium),0:22:55,0:22:55,CA (Canada)
DLC Character,2019-10-12 3:18,0:00:14,,Kakegurui: Season 1: Episode 4,,Chrome PC (Cadmium),0:00:14,Not latest view,CA (Canada)
DLC Character,2019-10-12 1:19,0:39:28,,The SpongeBob SquarePants Movie,,Chrome PC (Cadmium),1:20:17,1:20:17,CA (Canada)
DLC Character,2019-10-12 1:17,0:00:09,,Ultraman: Season 1: A Power That Does Not Belong On Earth (Episode 1),,Chrome PC (Cadmium),0:09:06,0:09:06,CA (Canada)
DLC Character,2019-10-12 1:15,0:01:27,,Tall Girl,,Chrome PC (Cadmium),1:35:02,Not latest view,CA (Canada)
DLC Character,2019-10-12 1:15,0:00:02,Autoplayed: user action: None; ,"Aggretsuko: Season 1: A Good, Hard-working Girl (Episode 2)",,Chrome PC (Cadmium),0:00:12,0:00:12,CA (Canada)
DLC Character,2019-10-12 1:00,0:14:27,,Aggretsuko: Season 1: A Day in the Life of Retsuko (Episode 1),,Chrome PC (Cadmium),0:14:47,0:14:47,CA (Canada)
DLC Character,2019-10-12 1:00,0:00:01,,Aggretsuko: Season 2: Time to Grow Up (Episode 1),,Chrome PC (Cadmium),0:00:14,0:00:14,CA (Canada)
DLC Character,2019-10-10 5:32,0:00:19,,B: The Beginning: Season 1: Episode 1,,Chrome PC (Cadmium),0:00:19,0:00:19,CA (Canada)
DLC Character,2019-10-09 23:07,1:24:53,,Rush Hour 3,,Chrome PC (Cadmium),1:24:53,1:24:53,CA (Canada)
DLC Character,2019-10-09 23:06,0:00:13,,Berserk: The Golden Age Arc I - The Egg of the King,,Chrome PC (Cadmium),0:00:13,0:00:13,CA (Canada)
DLC Character,2019-10-08 23:45,0:00:03,,Aggretsuko: Season 2: Time to Grow Up (Episode 1),,Chrome PC (Cadmium),0:00:13,Not latest view,CA (Canada)
DLC Character,2019-10-08 23:28,0:16:41,,Aggretsuko: Season 1: The Dream Ends (Episode 10),,Chrome PC (Cadmium),0:17:34,0:17:34,CA (Canada)
DLC Character,2019-10-08 23:13,0:14:04,,Aggretsuko: Season 1: A Rosy World (Episode 9),,Chrome PC (Cadmium),0:14:46,0:14:46,CA (Canada)
DLC Character,2019-10-08 22:59,0:14:01,,Aggretsuko: Season 1: The Out of Pocket Prince (Episode 8),,Chrome PC (Cadmium),0:14:43,0:14:43,CA (Canada)
DLC Character,2019-10-08 22:45,0:14:16,,Aggretsuko: Season 1: The Duel (Episode 7),,Chrome PC (Cadmium),0:14:45,0:14:45,CA (Canada)
DLC Character,2019-10-08 6:29,0:14:02,,Aggretsuko: Season 1: Stoking Rebellion (Episode 6),,Chrome PC (Cadmium),0:14:41,0:14:41,CA (Canada)
DLC Character,2019-10-08 6:15,0:14:02,,Aggretsuko: Season 1: Exposed (Episode 5),,Chrome PC (Cadmium),0:14:45,0:14:45,CA (Canada)
DLC Character,2019-10-08 5:33,0:14:04,Autoplayed: user action: None; ,Aggretsuko: Season 1: Walking Down the Aisle (Episode 4),,Chrome PC (Cadmium),0:14:44,0:14:44,CA (Canada)
DLC Character,2019-10-08 5:18,0:14:28,,Aggretsuko: Season 1: Short-timer (Episode 3),,Chrome PC (Cadmium),0:14:48,0:14:48,CA (Canada)
DLC Character,2019-10-08 5:03,0:14:32,,"Aggretsuko: Season 1: A Good, Hard-working Girl (Episode 2)",,Chrome PC (Cadmium),0:14:42,Not latest view,CA (Canada)
DLC Character,2019-10-08 4:49,0:14:24,,Aggretsuko: Season 1: A Day in the Life of Retsuko (Episode 1),,Chrome PC (Cadmium),0:14:44,Not latest view,CA (Canada)
DLC Character,2019-10-02 0:53,0:00:03,,In This Corner of the World,,Chrome PC (Cadmium),0:00:03,0:00:03,CA (Canada)
DLC Character,2019-09-29 6:36,0:26:03,,Castlevania: Season 2: For Love (Episode 7),,Chrome PC (Cadmium),0:25:44,0:25:44,CA (Canada)
DLC Character,2019-09-29 6:03,0:23:16,,Castlevania: Season 2: The River (Episode 6),,Chrome PC (Cadmium),0:23:12,0:23:12,CA (Canada)
DLC Character,2019-09-29 5:38,0:22:11,,Castlevania: Season 2: Last Spell (Episode 5),,Chrome PC (Cadmium),0:22:01,0:22:01,CA (Canada)
DLC Character,2019-09-28 18:18,0:09:14,,The Disastrous Life of Saiki K.: Season 1: Episode 11,,Chrome PC (Cadmium),0:10:45,0:10:45,CA (Canada)
DLC Character,2019-09-28 17:56,0:21:08,,The Disastrous Life of Saiki K.: Season 1: Episode 10,,Chrome PC (Cadmium),0:21:59,0:21:59,CA (Canada)
DLC Character,2019-09-28 17:35,0:20:42,,The Disastrous Life of Saiki K.: Season 1: Episode 9,,Chrome PC (Cadmium),0:21:59,0:21:59,CA (Canada)
DLC Character,2019-09-28 7:14,0:00:06,,The Disastrous Life of Saiki K.: Season 1: Episode 9,,Chrome PC (Cadmium),0:01:37,Not latest view,CA (Canada)
DLC Character,2019-09-28 6:44,0:21:50,,The Disastrous Life of Saiki K.: Season 1: Episode 8,,Chrome PC (Cadmium),0:21:59,0:21:59,CA (Canada)
DLC Character,2019-09-28 6:23,0:20:31,,The Disastrous Life of Saiki K.: Season 1: Episode 7,,Chrome PC (Cadmium),0:22:02,0:22:02,CA (Canada)
DLC Character,2019-09-28 6:02,0:20:39,,The Disastrous Life of Saiki K.: Season 1: Episode 6,,Chrome PC (Cadmium),0:22:00,0:22:00,CA (Canada)
DLC Character,2019-09-28 5:37,0:20:27,,The Disastrous Life of Saiki K.: Season 1: Episode 5,,Chrome PC (Cadmium),0:21:58,0:21:58,CA (Canada)
DLC Character,2019-09-28 5:14,0:20:29,,The Disastrous Life of Saiki K.: Season 1: Episode 4,,Chrome PC (Cadmium),0:22:00,0:22:00,CA (Canada)
DLC Character,2019-09-28 4:46,0:18:14,,The Disastrous Life of Saiki K.: Season 1: Episode 3,,Chrome PC (Cadmium),0:22:00,0:22:00,CA (Canada)
DLC Character,2019-09-28 4:39,0:00:01,,The Disastrous Life of Saiki K.: Season 1: Episode 3,,Chrome PC (Cadmium),0:04:36,Not latest view,CA (Canada)
DLC Character,2019-09-27 20:18,0:04:06,Autoplayed: user action: Unspecified; ,The Disastrous Life of Saiki K.: Season 1: Episode 3,,Chrome PC (Cadmium),0:04:35,Not latest view,CA (Canada)
DLC Character,2019-09-27 19:52,0:21:11,,The Disastrous Life of Saiki K.: Season 1: Episode 2,,Chrome PC (Cadmium),0:22:12,0:22:12,CA (Canada)
DLC Character,2019-09-27 19:31,0:20:33,,The Disastrous Life of Saiki K.: Season 1: Episode 1,,Chrome PC (Cadmium),0:22:00,Not latest view,CA (Canada)
DLC Character,2019-09-27 19:29,0:01:33,,Angel Beats!: Season 1: Departure (Episode 1),,Chrome PC (Cadmium),0:01:33,0:01:33,CA (Canada)
DLC Character,2019-09-27 19:18,0:00:08,,A Silent Voice,,Chrome PC (Cadmium),0:59:48,Not latest view,CA (Canada)
DLC Character,2019-09-27 19:07,0:00:06,,Castlevania: Season 2: Last Spell (Episode 5),,Chrome PC (Cadmium),0:00:20,Not latest view,CA (Canada)
DLC Character,2019-09-27 18:29,0:23:18,,Castlevania: Season 2: Broken Mast (Episode 4),,Chrome PC (Cadmium),0:23:13,0:23:13,CA (Canada)
DLC Character,2019-09-27 18:04,0:24:19,,Castlevania: Season 2: Shadow Battles (Episode 3),,Chrome PC (Cadmium),0:24:26,0:24:26,CA (Canada)
DLC Character,2019-09-27 6:22,2:06:32,,A Silent Voice,,Chrome PC (Cadmium),2:09:12,Not latest view,CA (Canada)
DLC Character,2019-09-26 22:58,0:24:00,Autoplayed: user action: None; ,Castlevania: Season 2: Old Homes (Episode 2),,Chrome PC (Cadmium),0:23:05,0:23:05,CA (Canada)
DLC Character,2019-09-26 22:34,0:22:05,,Castlevania: Season 2: War Council (Episode 1),,Chrome PC (Cadmium),0:23:33,0:23:33,CA (Canada)
DLC Character,2019-09-26 22:09,0:21:29,,Castlevania: Season 1: Monument (Episode 4),,Chrome PC (Cadmium),0:21:46,0:21:46,CA (Canada)
DLC Character,2019-09-26 21:47,0:22:28,,Castlevania: Season 1: Labyrinth (Episode 3),,Chrome PC (Cadmium),0:22:24,0:22:24,CA (Canada)
DLC Character,2019-09-26 21:26,0:21:12,,Castlevania: Season 1: Necropolis (Episode 2),,Chrome PC (Cadmium),0:21:28,0:21:28,CA (Canada)
DLC Character,2019-09-26 21:03,0:22:50,,Castlevania: Season 1: Witchbottle (Episode 1),,Chrome PC (Cadmium),0:23:29,0:23:29,CA (Canada)
DLC Character,2019-09-26 21:03,0:00:02,,Castlevania: Season 2: War Council (Episode 1),,Chrome PC (Cadmium),0:00:02,Not latest view,CA (Canada)
DLC Character,2019-09-26 7:17,0:21:41,,Castlevania: Season 1: Monument (Episode 4),,Chrome PC (Cadmium),0:21:48,Not latest view,CA (Canada)
DLC Character,2019-09-26 6:54,0:22:45,,Castlevania: Season 1: Labyrinth (Episode 3),,Chrome PC (Cadmium),0:22:21,Not latest view,CA (Canada)
DLC Character,2019-09-26 6:32,0:21:23,,Castlevania: Season 1: Necropolis (Episode 2),,Chrome PC (Cadmium),0:21:29,Not latest view,CA (Canada)
DLC Character,2019-09-26 6:07,0:24:03,,Castlevania: Season 1: Witchbottle (Episode 1),,Chrome PC (Cadmium),0:23:28,Not latest view,CA (Canada)
DLC Character,2019-09-26 5:35,0:25:43,,Disenchantment: Part 2: Tiabeanie Falls (Episode 10),,Chrome PC (Cadmium),0:26:01,0:26:01,CA (Canada)
DLC Character,2019-09-26 5:13,0:21:16,,Disenchantment: Part 2: The Electric Princess (Episode 9),,Chrome PC (Cadmium),0:24:07,0:24:07,CA (Canada)
DLC Character,2019-09-26 5:13,0:00:08,,Disenchantment: Part 2: The Electric Princess (Episode 9),,Chrome PC (Cadmium),0:00:02,Not latest view,CA (Canada)
DLC Character,2019-09-26 1:33,0:10:50,Autoplayed: user action: None; ,Disenchantment: Part 2: The Electric Princess (Episode 9),,Chrome PC (Cadmium),0:10:55,Not latest view,CA (Canada)
DLC Character,2019-09-26 1:11,0:21:35,,Disenchantment: Part 2: In Her Own Write (Episode 8),,Chrome PC (Cadmium),0:21:46,0:21:46,CA (Canada)
DLC Character,2019-09-26 0:49,0:21:40,,Disenchantment: Part 2: Love's Slimy Embrace (Episode 7),,Chrome PC (Cadmium),0:21:56,0:21:56,CA (Canada)
DLC Character,2019-09-26 0:28,0:20:09,,Disenchantment: Part 2: The Dreamland Job (Episode 6),,Chrome PC (Cadmium),0:20:18,0:20:18,CA (Canada)
DLC Character,2019-09-25 6:41,0:20:13,Autoplayed: user action: None; ,"Disenchantment: Part 2: Our Bodies, Our Elves (Episode 5)",,Chrome PC (Cadmium),0:20:29,0:20:29,CA (Canada)
DLC Character,2019-09-25 6:12,0:25:18,Autoplayed: user action: None; ,Disenchantment: Part 2: The Lonely Heart Is a Hunter (Episode 4),,Chrome PC (Cadmium),0:25:23,0:25:23,CA (Canada)
DLC Character,2019-09-25 5:41,0:24:06,Autoplayed: user action: None; ,Disenchantment: Part 2: The Very Thing (Episode 3),,Chrome PC (Cadmium),0:24:11,0:24:11,CA (Canada)
DLC Character,2019-09-25 5:14,0:25:25,Autoplayed: user action: None; ,Disenchantment: Part 2: Stairway to Hell (Episode 2),,Chrome PC (Cadmium),0:25:39,0:25:39,CA (Canada)
DLC Character,2019-09-25 4:37,0:28:06,,Disenchantment: Part 2: The Disenchantress (Episode 1),,Chrome PC (Cadmium),0:28:44,0:28:44,CA (Canada)
DLC Character,2019-09-25 3:40,0:00:43,,Disenchantment: Part 2: The Disenchantress (Episode 1),,Chrome PC (Cadmium),0:00:48,Not latest view,CA (Canada)
DLC Character,2019-09-25 3:14,0:26:02,,Disenchantment: Part 1: Dreamland Falls (Episode 10),,Chrome PC (Cadmium),0:26:02,0:26:02,CA (Canada)
DLC Character,2019-09-25 2:47,0:26:33,,Disenchantment: Part 1: To Thine Own Elf Be True (Episode 9),,Chrome PC (Cadmium),0:27:35,0:27:35,CA (Canada)
DLC Character,2019-09-25 0:09,0:25:32,,Disenchantment: Part 1: The Limits of Immortality (Episode 8),,Chrome PC (Cadmium),0:25:19,0:25:19,CA (Canada)
DLC Character,2019-09-24 6:18,0:26:04,,Disenchantment: Part 1: Love's Tender Rampage (Episode 7),,Chrome PC (Cadmium),0:26:22,0:26:22,CA (Canada)
DLC Character,2019-09-24 5:53,0:25:53,,Disenchantment: Part 1: Swamp and Circumstance (Episode 6),,Chrome PC (Cadmium),0:26:53,0:26:53,CA (Canada)
DLC Character,2019-09-24 5:20,0:26:22,,"Disenchantment: Part 1: Faster, Princess! Kill! Kill! (Episode 5)",,Chrome PC (Cadmium),0:26:30,0:26:30,CA (Canada)
DLC Character,2019-09-24 4:51,0:27:58,,Disenchantment: Part 1: Castle Party Massacre (Episode 4),,Chrome PC (Cadmium),0:28:07,0:28:07,CA (Canada)
DLC Character,2019-09-24 4:17,0:27:05,,Disenchantment: Part 1: The Princess of Darkness (Episode 3),,Chrome PC (Cadmium),0:27:03,0:27:03,CA (Canada)
DLC Character,2019-09-24 3:49,0:26:05,,Disenchantment: Part 1: For Whom the Pig Oinks (Episode 2),,Chrome PC (Cadmium),0:26:11,Not latest view,CA (Canada)
DLC Character,2019-09-24 3:10,0:34:13,,"Disenchantment: Part 1: A Princess, an Elf, and a Demon Walk Into a Bar (Episode 1)",,Chrome PC (Cadmium),0:34:13,Not latest view,CA (Canada)
DLC Character,2019-09-16 2:25,0:09:04,,CAROLE & TUESDAY: Part 1: Fire and Rain (Episode 3),,Chrome PC (Cadmium),0:11:23,0:11:23,CA (Canada)
DLC Character,2019-09-16 2:05,0:19:12,,CAROLE & TUESDAY: Part 1: Born to Run (Episode 2),,Chrome PC (Cadmium),0:21:36,0:21:36,CA (Canada)
DLC Character,2019-09-16 1:56,0:07:58,,CAROLE & TUESDAY: Part 1: True Colors (Episode 1),,Chrome PC (Cadmium),0:21:40,0:21:40,CA (Canada)
DLC Character,2019-09-15 4:00,2:21:11,,Inception,,Chrome PC (Cadmium),2:21:11,2:21:11,CA (Canada)
DLC Character,2019-09-12 0:03,0:00:09,,Kill la Kill: Season 1: If Only I Had Thorns Like a Thistle… (Episode 1),,Chrome PC (Cadmium),0:00:09,0:00:09,CA (Canada)
DLC Character,2019-09-12 0:02,0:00:02,,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,Chrome PC (Cadmium),0:00:02,Not latest view,CA (Canada)
DLC Character,2019-09-12 0:02,0:00:30,,Kakegurui: Season 1: Episode 3,,Chrome PC (Cadmium),0:00:30,Not latest view,CA (Canada)
DLC Character,2019-09-10 15:26,0:13:25,,CAROLE & TUESDAY: Part 1: True Colors (Episode 1),,Chrome PC (Cadmium),0:13:52,Not latest view,CA (Canada)
DLC Character,2019-09-10 14:48,0:00:10,,CAROLE & TUESDAY: Part 1: True Colors (Episode 1),,Chrome PC (Cadmium),0:00:27,Not latest view,CA (Canada)
DLC Character,2019-09-10 4:42,0:00:17,,CAROLE & TUESDAY: Part 1: True Colors (Episode 1),,Chrome PC (Cadmium),0:00:17,Not latest view,CA (Canada)
DLC Character,2019-09-10 3:20,0:01:38,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 3,,Chrome PC (Cadmium),0:01:48,Not latest view,CA (Canada)
DLC Character,2019-09-10 2:57,0:22:55,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 2,,Chrome PC (Cadmium),0:23:05,Not latest view,CA (Canada)
DLC Character,2019-09-10 2:32,0:23:17,,Kakegurui: Season 1: Episode 1,,Chrome PC (Cadmium),0:22:57,Not latest view,CA (Canada)
DLC Character,2019-09-10 2:32,0:00:09,,Kakegurui: Kakegurui xx: The Changing Girl (Episode 5),,Chrome PC (Cadmium),0:07:00,Not latest view,CA (Canada)
DLC Character,2019-09-10 2:30,0:01:22,,Kakegurui: Kakegurui xx: The Changing Girl (Episode 5),,Chrome PC (Cadmium),0:06:51,Not latest view,CA (Canada)
DLC Character,2019-09-08 21:37,0:22:45,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Changing Girl (Episode 5),,Chrome PC (Cadmium),0:22:55,Not latest view,CA (Canada)
DLC Character,2019-09-08 21:14,0:22:44,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Connected Girls (Episode 4),,Chrome PC (Cadmium),0:22:54,0:22:54,CA (Canada)
DLC Character,2019-09-08 20:51,0:22:44,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Untouchable Girl (Episode 3),,Chrome PC (Cadmium),0:22:54,0:22:54,CA (Canada)
DLC Character,2019-09-08 20:28,0:22:46,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: The Momobami Clan Girls (Episode 2),,Chrome PC (Cadmium),0:22:56,0:22:56,CA (Canada)
DLC Character,2019-09-08 20:03,0:23:07,,Kakegurui: Kakegurui xx: Compulsive Gambling Girls Redux (Episode 1),,Chrome PC (Cadmium),0:23:04,0:23:04,CA (Canada)
DLC Character,2019-09-08 18:37,1:22:54,,Zombieland,,Chrome PC (Cadmium),1:22:54,1:22:54,CA (Canada)
DLC Character,2019-09-08 18:29,0:00:02,,Anohana: The Flower We Saw That Day: Season 1: Episode 1,,Chrome PC (Cadmium),0:00:02,Not latest view,CA (Canada)
DLC Character,2019-09-08 18:21,0:06:24,,Kakegurui: Season 1: Episode 1,,Chrome PC (Cadmium),0:23:34,Not latest view,CA (Canada)
DLC Character,2019-09-08 8:11,0:00:07,Autoplayed: user action: None; ,Kakegurui: Kakegurui xx: Compulsive Gambling Girls Redux (Episode 1),,Chrome PC (Cadmium),0:00:17,Not latest view,CA (Canada)
DLC Character,2019-09-08 7:49,0:22:15,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 12,,Chrome PC (Cadmium),0:22:57,0:22:57,CA (Canada)
DLC Character,2019-09-08 7:28,0:21:22,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 11,,Chrome PC (Cadmium),0:22:57,0:22:57,CA (Canada)
DLC Character,2019-09-08 7:06,0:21:23,,Kakegurui: Season 1: Episode 10,,Chrome PC (Cadmium),0:22:57,0:22:57,CA (Canada)
DLC Character,2019-09-08 6:43,0:22:18,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 9,,Chrome PC (Cadmium),0:24:24,0:24:24,CA (Canada)
DLC Character,2019-09-08 6:30,0:12:53,,Kakegurui: Season 1: Episode 8,,Chrome PC (Cadmium),0:22:57,0:22:57,CA (Canada)
DLC Character,2019-09-08 6:21,0:08:38,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 8,,Chrome PC (Cadmium),0:10:14,Not latest view,CA (Canada)
DLC Character,2019-09-08 5:55,0:21:22,,Kakegurui: Season 1: Episode 7,,Chrome PC (Cadmium),0:22:58,0:22:58,CA (Canada)
DLC Character,2019-09-08 5:31,0:21:19,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 6,,Chrome PC (Cadmium),0:22:55,0:22:55,CA (Canada)
DLC Character,2019-09-08 5:10,0:21:25,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 5,,Chrome PC (Cadmium),0:22:57,Not latest view,CA (Canada)
DLC Character,2019-09-08 4:48,0:21:30,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 4,,Chrome PC (Cadmium),0:23:04,Not latest view,CA (Canada)
DLC Character,2019-09-08 4:26,0:21:49,,Kakegurui: Season 1: Episode 3,,Chrome PC (Cadmium),0:23:04,Not latest view,CA (Canada)
DLC Character,2019-09-08 3:52,0:21:36,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 2,,Chrome PC (Cadmium),0:23:03,Not latest view,CA (Canada)
DLC Character,2019-09-08 3:14,0:24:51,,Kakegurui: Season 1: Episode 1,,Chrome PC (Cadmium),0:22:57,Not latest view,CA (Canada)
DLC Character,2019-09-06 0:52,0:01:43,,Kakegurui: Season 1: Episode 3,,Chrome PC (Cadmium),0:01:43,Not latest view,CA (Canada)
DLC Character,2019-09-05 2:25,0:21:17,Autoplayed: user action: None; ,Kakegurui: Season 1: Episode 2,,Chrome PC (Cadmium),0:22:55,Not latest view,CA (Canada)
DLC Character,2019-09-05 2:02,0:23:05,,Kakegurui: Season 1: Episode 1,,Chrome PC (Cadmium),0:22:57,Not latest view,CA (Canada)
Min Seo,2023-08-24 10:49,0:05:25,,VINLAND SAGA: Season 1: Episode 20,,Netflix Chrome MAC (Cadmium) HTML 5,0:06:58,0:06:58,HK (Hong Kong)
Min Seo,2023-08-24 10:25,0:21:52,,VINLAND SAGA: Season 1: Episode 19,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:25,0:23:25,HK (Hong Kong)
Min Seo,2023-08-24 10:03,0:20:34,,VINLAND SAGA: Season 1: Episode 18,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:13,0:23:13,HK (Hong Kong)
Min Seo,2023-08-24 9:41,0:20:42,,VINLAND SAGA: Season 1: Episode 17,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:09,0:23:09,HK (Hong Kong)
Min Seo,2023-08-24 9:11,0:21:27,,VINLAND SAGA: Season 1: Episode 16,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:13,0:23:13,HK (Hong Kong)
Min Seo,2023-08-24 7:34,0:00:04,Autoplayed: user action: None; ,Season 6 Teaser 1: Peaky Blinders,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,HK (Hong Kong)
Min Seo,2023-08-24 7:23,0:01:06,Autoplayed: user action: None; ,Season 2 Part 2 Cliffhanger Clip 2: Baki Hanma,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:01:06,0:01:06,HK (Hong Kong)
Min Seo,2023-08-23 12:48,0:00:04,Autoplayed: user action: None; ,The Legend of Korra: Book One: Air_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,HK (Hong Kong)
Min Seo,2023-08-23 11:13,0:00:48,Autoplayed: user action: None; ,The Legend of Korra: Book One: Air_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:48,Not latest view,HK (Hong Kong)
Min Seo,2023-08-23 9:47,0:00:53,Autoplayed: user action: None; ,The Legend of Korra: Book One: Air_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,Not latest view,HK (Hong Kong)
Min Seo,2023-08-23 5:29,0:00:16,,VINLAND SAGA: Season 1: Episode 16,,Netflix Chrome MAC (Cadmium) HTML 5,0:00:32,Not latest view,HK (Hong Kong)
Min Seo,2023-08-23 4:52,0:21:50,,VINLAND SAGA: Season 1: Episode 15,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:24,0:23:24,HK (Hong Kong)
Min Seo,2023-08-23 4:29,0:21:53,,VINLAND SAGA: Season 1: Episode 14,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:18,0:23:18,HK (Hong Kong)
Min Seo,2023-08-23 0:06,0:21:46,,VINLAND SAGA: Season 1: Episode 13,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:13,0:23:13,HK (Hong Kong)
Min Seo,2023-08-22 23:44,0:21:29,,VINLAND SAGA: Season 1: Episode 12,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:15,0:23:15,HK (Hong Kong)
Min Seo,2023-08-22 23:19,0:21:30,,VINLAND SAGA: Season 1: Episode 11,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:16,0:23:16,HK (Hong Kong)
Min Seo,2023-08-22 23:06,0:12:30,,VINLAND SAGA: Season 1: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:19,0:23:19,HK (Hong Kong)
Min Seo,2023-08-22 14:19,0:09:30,,VINLAND SAGA: Season 1: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,0:10:48,Not latest view,HK (Hong Kong)
Min Seo,2023-08-22 13:48,0:22:27,,VINLAND SAGA: Season 1: Episode 9,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:18,0:23:18,HK (Hong Kong)
Min Seo,2023-08-22 13:45,0:03:00,,VINLAND SAGA: Season 1: Episode 8,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:16,0:23:16,HK (Hong Kong)
Min Seo,2023-08-22 11:03,0:17:52,,VINLAND SAGA: Season 1: Episode 8,,Netflix Chrome MAC (Cadmium) HTML 5,0:20:15,Not latest view,HK (Hong Kong)
Min Seo,2023-08-22 10:38,0:21:43,,VINLAND SAGA: Season 1: Episode 7,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:13,0:23:13,HK (Hong Kong)
Min Seo,2023-08-22 10:15,0:21:43,,VINLAND SAGA: Season 1: Episode 6,,Netflix Chrome MAC (Cadmium) HTML 5,0:23:18,0:23:18,HK (Hong Kong)
Min Seo,2023-08-22 10:08,0:01:37,Autoplayed: user action: None; ,Vinland Saga: Season 1_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:01:37,0:01:37,HK (Hong Kong)
