Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Renee,2022-10-11 1:58,0:09:41,,The Office (U.S.): Season 6: The Chump (Episode 25),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:09:24,Not latest view,CA (Canada)
Renee,2022-10-11 1:33,0:16:54,,The Office (U.S.): Season 6: The Cover-Up (Episode 24),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:26,Not latest view,CA (Canada)
Renee,2022-10-10 5:18,0:00:01,,The Office (U.S.): Season 6: The Cover-Up (Episode 24),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:02,Not latest view,CA (Canada)
Renee,2022-10-10 4:57,0:21:16,,The Office (U.S.): Season 6: Body Language (Episode 23),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:35,Not latest view,CA (Canada)
Renee,2022-10-10 4:55,0:01:31,,The Office (U.S.): Season 6: Secretary's Day (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:33,Not latest view,CA (Canada)
Renee,2022-10-10 4:55,0:00:01,,Bling Empire: Season 1: Necklacegate 90210 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:01,0:00:01,CA (Canada)
Renee,2022-10-10 3:00,0:36:53,,Bling Empire: Season 1: Necklacegate 90210 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:36:53,Not latest view,CA (Canada)
Renee,2022-10-10 2:45,0:13:23,,The Office (U.S.): Season 6: Secretary's Day (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:02,Not latest view,CA (Canada)
Renee,2022-10-09 20:03,0:06:39,,The Office (U.S.): Season 6: Secretary's Day (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,0:06:39,Not latest view,CA (Canada)
Renee,2022-10-09 19:41,0:21:32,,The Office (U.S.): Season 6: Happy Hour (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:33,Not latest view,CA (Canada)
Renee,2022-10-09 19:22,0:19:00,,The Office (U.S.): Season 6: New Leads (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:34,Not latest view,CA (Canada)
Renee,2022-10-09 19:22,0:00:20,,The Office (U.S.): Season 6: St. Patrick's Day (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:20,Not latest view,CA (Canada)
Renee,2022-10-09 18:51,0:02:34,,The Office (U.S.): Season 6: New Leads (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:02:34,Not latest view,CA (Canada)
Renee,2022-10-09 18:29,0:21:24,,The Office (U.S.): Season 6: St. Patrick's Day (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:37,Not latest view,CA (Canada)
Renee,2022-10-09 18:07,0:21:58,,The Office (U.S.): Season 6: Delivery: Part 2 (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:34,Not latest view,CA (Canada)
Renee,2022-10-09 18:06,0:01:27,,The Office (U.S.): Season 6: Delivery: Part 1 (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,0:19:19,Not latest view,CA (Canada)
Renee,2022-10-09 17:47,0:06:28,,The Office (U.S.): Season 6: Delivery: Part 1 (Episode 17),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:17:32,Not latest view,CA (Canada)
Renee,2022-10-09 17:25,0:15:52,,The Office (U.S.): Season 6: Manager and the Salesman (Episode 16),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:34,Not latest view,CA (Canada)
Renee,2022-10-09 17:04,0:21:15,,The Office (U.S.): Season 6: Sabre (Episode 15),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:35,Not latest view,CA (Canada)
Renee,2022-10-09 16:50,0:13:21,,The Office (U.S.): Season 6: The Banker (Episode 14),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:43,Not latest view,CA (Canada)
Renee,2022-10-09 16:28,0:21:27,,The Office (U.S.): Season 6: Secret Santa (Episode 13),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:31,Not latest view,CA (Canada)
Renee,2022-10-09 16:10,0:18:24,,The Office (U.S.): Season 6: Scott's Tots (Episode 12),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:35,Not latest view,CA (Canada)
Renee,2022-10-08 7:11,0:03:07,,The Office (U.S.): Season 6: Scott's Tots (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:03:21,Not latest view,CA (Canada)
Renee,2022-10-08 6:50,0:21:07,,The Office (U.S.): Season 6: Shareholder Meeting (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:33,Not latest view,CA (Canada)
Renee,2022-10-08 6:28,0:21:20,,The Office (U.S.): Season 6: Murder (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:31,Not latest view,CA (Canada)
Renee,2022-10-08 6:12,0:16:06,,The Office (U.S.): Season 6: Double Date (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:35,Not latest view,CA (Canada)
Renee,2022-10-08 5:10,0:05:28,,The Office (U.S.): Season 6: Double Date (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:05:28,Not latest view,CA (Canada)
Renee,2022-10-08 4:48,0:21:29,,The Office (U.S.): Season 6: Koi Pond (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:31,Not latest view,CA (Canada)
Renee,2022-10-08 4:26,0:21:55,,The Office (U.S.): Season 6: The Lover (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:35,Not latest view,CA (Canada)
Renee,2022-10-08 4:05,0:21:14,Autoplayed: user action: None; ,The Office (U.S.): Season 6: Mafia (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:35,Not latest view,CA (Canada)
Renee,2022-10-08 3:45,0:20:11,,The Office (U.S.): Season 6: Niagara: Part 2 (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:27,Not latest view,CA (Canada)
Renee,2022-10-08 3:22,0:21:33,,The Office (U.S.): Season 6: Niagara: Part 1 (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:33,Not latest view,CA (Canada)
Renee,2022-10-08 3:01,0:21:17,Autoplayed: user action: None; ,The Office (U.S.): Season 6: The Promotion (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:33,Not latest view,CA (Canada)
Renee,2022-10-08 2:39,0:21:34,,The Office (U.S.): Season 6: The Meeting (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:35,Not latest view,CA (Canada)
Renee,2022-10-08 2:17,0:21:28,Autoplayed: user action: None; ,The Office (U.S.): Season 6: Gossip (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:30,Not latest view,CA (Canada)
Renee,2022-10-08 1:56,0:21:03,,The Office (U.S.): Season 5: Company Picnic (Episode 28),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:04,Not latest view,CA (Canada)
Renee,2022-10-08 1:42,0:14:12,,The Office (U.S.): Season 5: Cafe Disco (Episode 27),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:12,Not latest view,CA (Canada)
Renee,2022-10-08 1:01,0:06:42,,The Office (U.S.): Season 5: Cafe Disco (Episode 27),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:07:00,Not latest view,CA (Canada)
Renee,2022-10-08 0:40,0:20:40,,The Office (U.S.): Season 5: Casual Friday (Episode 26),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:01,Not latest view,CA (Canada)
Renee,2022-10-08 0:38,0:02:33,,The Office (U.S.): Season 5: Broke (Episode 25),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:03,Not latest view,CA (Canada)
Renee,2022-10-07 5:53,0:18:18,,The Office (U.S.): Season 5: Broke (Episode 25),,Netflix Chrome MAC (Cadmium) HTML 5,0:18:29,Not latest view,CA (Canada)
Renee,2022-10-07 5:49,0:03:23,,The Office (U.S.): Season 5: Heavy Competition (Episode 24),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:03,Not latest view,CA (Canada)
Renee,2022-10-07 4:11,0:17:12,,The Office (U.S.): Season 5: Heavy Competition (Episode 24),,Netflix Chrome MAC (Cadmium) HTML 5,0:17:39,Not latest view,CA (Canada)
Renee,2022-10-07 3:02,0:21:04,,The Office (U.S.): Season 5: Michael Scott Paper Company (Episode 23),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:05,Not latest view,CA (Canada)
Renee,2022-10-07 2:40,0:20:48,Autoplayed: user action: None; ,The Office (U.S.): Season 5: Dream Team (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:53,Not latest view,CA (Canada)
Renee,2022-10-07 2:27,0:13:07,,The Office (U.S.): Season 5: Two Weeks (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:03,Not latest view,CA (Canada)
Renee,2022-10-07 0:59,0:07:41,,The Office (U.S.): Season 5: Two Weeks (Episode 21),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:07:56,Not latest view,CA (Canada)
Renee,2022-10-07 0:37,0:21:25,,The Office (U.S.): Season 5: New Boss (Episode 20),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:03,Not latest view,CA (Canada)
Renee,2022-10-07 0:21,0:16:07,,The Office (U.S.): Season 5: Golden Ticket (Episode 19),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:05,Not latest view,CA (Canada)
Renee,2022-10-06 20:13,0:04:39,,The Office (U.S.): Season 5: Golden Ticket (Episode 19),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:04:57,Not latest view,CA (Canada)
Renee,2022-10-06 20:02,0:10:22,,The Office (U.S.): Season 5: Blood Drive (Episode 18),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:02,Not latest view,CA (Canada)
Renee,2022-10-06 4:07,0:11:29,,The Office (U.S.): Season 5: Blood Drive (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:10:39,Not latest view,CA (Canada)
Renee,2022-10-06 3:47,0:19:59,,The Office (U.S.): Season 5: Lecture Circuit: Part 2 (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:05,Not latest view,CA (Canada)
Renee,2022-10-06 3:26,0:21:03,,The Office (U.S.): Season 5: Lecture Circuit: Part 1 (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:04,Not latest view,CA (Canada)
Renee,2022-10-06 3:05,0:21:06,,The Office (U.S.): Season 5: Stress Relief: Part 2 (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:07,Not latest view,CA (Canada)
Renee,2022-10-06 2:49,0:16:06,,The Office (U.S.): Season 5: Stress Relief: Part 1 (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:06,Not latest view,CA (Canada)
Renee,2022-10-06 2:44,0:05:06,,The Office (U.S.): Season 5: Stress Relief: Part 1 (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:05:07,Not latest view,CA (Canada)
Renee,2022-10-06 2:22,0:21:16,,The Office (U.S.): Season 5: Prince Family Paper (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:07,Not latest view,CA (Canada)
Renee,2022-10-06 2:00,0:20:54,,The Office (U.S.): Season 5: The Duel (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:05,Not latest view,CA (Canada)
Renee,2022-10-06 1:38,0:21:25,,The Office (U.S.): Season 5: Moroccan Christmas (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:05,Not latest view,CA (Canada)
Renee,2022-10-06 1:17,0:21:19,,The Office (U.S.): Season 5: The Surplus (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:20,Not latest view,CA (Canada)
Renee,2022-10-06 0:40,0:20:44,,The Office (U.S.): Season 5: Frame Toby (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:46,Not latest view,CA (Canada)
Renee,2022-10-05 23:51,0:21:05,,The Office (U.S.): Season 5: Business Trip (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:06,Not latest view,CA (Canada)
Renee,2022-10-05 23:29,0:19:31,,The Office (U.S.): Season 5: Customer Survey (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:15,Not latest view,CA (Canada)
Renee,2022-10-05 22:28,0:44:34,,Bling Empire: Season 3: The One That Got Away (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:44:20,0:44:20,CA (Canada)
Renee,2022-10-05 21:55,0:31:44,,Bling Empire: Season 3: Kevin in Paris (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:31:19,0:31:19,CA (Canada)
Renee,2022-10-05 21:52,0:02:34,,Bling Empire: Season 3: The Truth About Kim (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:34:16,0:34:16,CA (Canada)
Renee,2022-10-05 20:29,0:31:36,,Bling Empire: Season 3: The Truth About Kim (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:31:42,Not latest view,CA (Canada)
Renee,2022-10-05 19:45,0:41:47,,Bling Empire: Season 3: Crash and Burn (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:36:26,0:36:26,CA (Canada)
Renee,2022-10-05 19:01,0:39:46,,Bling Empire: Season 3: Achy Reiki Heart (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:39:22,0:39:22,CA (Canada)
Renee,2022-10-05 18:12,0:35:08,,Bling Empire: Season 3: There's Something About Janice (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:35:14,0:35:14,CA (Canada)
Renee,2022-10-05 17:42,0:30:41,,Bling Empire: Season 3: Making Up in Malibu (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:30:47,0:30:47,CA (Canada)
Renee,2022-10-05 17:07,0:34:31,,"Bling Empire: Season 3: Envy, Intrigue, and Escapes (Episode 3)",,Netflix Chrome MAC (Cadmium) HTML 5,0:34:37,0:34:37,CA (Canada)
Renee,2022-10-05 16:42,0:24:37,,Bling Empire: Season 3: Gossip Guy (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:24:43,0:24:43,CA (Canada)
Renee,2022-10-05 16:04,0:37:54,,Bling Empire: Season 3: Blast From the Past (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:37:23,0:37:23,CA (Canada)
Renee,2022-10-05 6:03,0:01:44,,The Office (U.S.): Season 5: Customer Survey (Episode 7),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:01:44,Not latest view,CA (Canada)
Renee,2022-10-05 5:42,0:21:01,,The Office (U.S.): Season 5: Employee Transfer (Episode 6),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:07,Not latest view,CA (Canada)
Renee,2022-10-05 5:21,0:21:14,,The Office (U.S.): Season 5: Crime Aid (Episode 5),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:20:55,Not latest view,CA (Canada)
Renee,2022-10-05 4:59,0:21:42,,The Office (U.S.): Season 5: Baby Shower (Episode 4),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:02,Not latest view,CA (Canada)
Renee,2022-10-05 4:37,0:21:25,,The Office (U.S.): Season 5: Business Ethics (Episode 3),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:06,Not latest view,CA (Canada)
Renee,2022-10-05 4:17,0:19:58,,The Office (U.S.): Season 5: Weight Loss: Part 2 (Episode 2),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:05,Not latest view,CA (Canada)
Renee,2022-10-05 4:12,0:04:57,,The Office (U.S.): Season 5: Weight Loss: Part 1 (Episode 1),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:03,Not latest view,CA (Canada)
Renee,2022-10-05 1:21,0:12:15,,The Office (U.S.): Season 5: Weight Loss: Part 1 (Episode 1),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:16:05,Not latest view,CA (Canada)
Renee,2022-10-05 1:11,0:03:30,,The Office (U.S.): Season 5: Weight Loss: Part 1 (Episode 1),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:03:49,Not latest view,CA (Canada)
Renee,2022-10-05 0:56,0:15:38,,"The Office (U.S.): Season 4: Goodbye, Toby (Episode 14)",,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:41:27,Not latest view,CA (Canada)
Renee,2022-10-04 23:51,0:07:23,,"The Office (U.S.): Season 4: Goodbye, Toby (Episode 14)",,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:25:48,Not latest view,CA (Canada)
Renee,2022-10-04 19:48,0:13:37,,"The Office (U.S.): Season 4: Goodbye, Toby (Episode 14)",,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:18:24,Not latest view,CA (Canada)
Renee,2022-10-04 7:20,0:04:29,,"The Office (U.S.): Season 4: Goodbye, Toby (Episode 14)",,Netflix Chrome MAC (Cadmium) HTML 5,0:04:47,Not latest view,CA (Canada)
Renee,2022-10-04 6:59,0:20:34,,The Office (U.S.): Season 4: Job Fair (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:20,Not latest view,CA (Canada)
Renee,2022-10-04 6:38,0:21:32,,The Office (U.S.): Season 4: Did I Stutter (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:32,Not latest view,CA (Canada)
Renee,2022-10-04 6:09,0:20:38,,The Office (U.S.): Season 4: Night Out (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:50,Not latest view,CA (Canada)
Renee,2022-10-04 5:48,0:21:00,,The Office (U.S.): Season 4: The Chair Model (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:12,Not latest view,CA (Canada)
Renee,2022-10-04 5:47,0:01:16,,The Office (U.S.): Season 4: Dinner Party (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:44,Not latest view,CA (Canada)
Renee,2022-10-04 4:33,0:19:59,,The Office (U.S.): Season 4: Dinner Party (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:28,Not latest view,CA (Canada)
Renee,2022-10-04 4:13,0:20:48,,The Office (U.S.): Season 4: The Deposition (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:03,Not latest view,CA (Canada)
Renee,2022-10-04 4:12,0:00:37,,The Office (U.S.): Season 4: Survivor Man (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:42,Not latest view,CA (Canada)
Renee,2022-10-04 4:12,0:00:09,,The Office (U.S.): Season 4: The Deposition (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:09,Not latest view,CA (Canada)
Renee,2022-10-04 3:12,0:20:37,,The Office (U.S.): Season 4: Survivor Man (Episode 7),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:20:37,Not latest view,CA (Canada)
Renee,2022-10-03 20:07,0:00:09,,The Office (U.S.): Season 4: Survivor Man (Episode 7),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:00:10,Not latest view,CA (Canada)
Renee,2022-10-03 19:53,0:11:44,,The Office (U.S.): Season 4: Branch Wars (Episode 6),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:19,Not latest view,CA (Canada)
Renee,2022-10-03 19:42,0:09:16,,The Office (U.S.): Season 4: Branch Wars (Episode 6),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:09:35,Not latest view,CA (Canada)
Renee,2022-10-03 19:21,0:19:19,,The Office (U.S.): Season 4: Local Ad (Episode 5),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:21:04,Not latest view,CA (Canada)
Renee,2022-10-02 19:19,0:01:45,,The Office (U.S.): Season 4: Local Ad (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:45,Not latest view,CA (Canada)
Renee,2022-10-02 19:19,0:00:07,,The Office (U.S.): Season 4: Money (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:41:12,Not latest view,CA (Canada)
Renee,2022-10-02 19:19,0:00:08,Autoplayed: user action: None; ,The Office (U.S.): Season 4: Local Ad (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:09,Not latest view,CA (Canada)
Renee,2022-10-02 18:38,0:41:03,,The Office (U.S.): Season 4: Money (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:41:06,Not latest view,CA (Canada)
Renee,2022-10-02 18:36,0:01:48,,The Office (U.S.): Season 4: Launch Party (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:41:27,Not latest view,CA (Canada)
Renee,2022-10-02 18:35,0:00:13,,The Office (U.S.): Season 4: Money (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:12,Not latest view,CA (Canada)
Renee,2022-10-02 5:50,0:34:47,,The Office (U.S.): Season 4: Money (Episode 4),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:34:48,Not latest view,CA (Canada)
Renee,2022-10-02 5:38,0:11:12,,The Office (U.S.): Season 4: Launch Party (Episode 3),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:41:29,Not latest view,CA (Canada)
Renee,2022-10-01 5:03,0:29:52,,The Office (U.S.): Season 4: Launch Party (Episode 3),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:30:16,Not latest view,CA (Canada)
Renee,2022-10-01 5:02,0:00:04,,The Office (U.S.): Season 4: Launch Party (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:07,Not latest view,CA (Canada)
Renee,2022-10-01 5:01,0:00:01,,The Office (U.S.): Season 4: Launch Party (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:03,Not latest view,CA (Canada)
Renee,2022-10-01 1:10,0:00:01,,The Office (U.S.): Season 4: Launch Party (Episode 3),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:00:02,Not latest view,CA (Canada)
Renee,2022-10-01 1:03,0:05:38,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:41:29,Not latest view,CA (Canada)
Renee,2022-09-30 23:43,0:33:57,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:35:51,Not latest view,CA (Canada)
Renee,2022-09-30 23:42,0:00:03,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:03:01,Not latest view,CA (Canada)
Renee,2022-09-30 3:21,0:02:47,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:02:58,Not latest view,CA (Canada)
Renee,2022-09-30 2:39,0:41:54,,The Office (U.S.): Season 4: Fun Run (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:41:27,Not latest view,CA (Canada)
Renee,2022-09-30 2:11,0:28:08,,The Office (U.S.): Season 3: The Job (Episode 23),,Netflix Chrome MAC (Cadmium) HTML 5,0:41:57,Not latest view,CA (Canada)
Renee,2022-09-30 1:57,0:13:36,,The Office (U.S.): Season 3: The Job (Episode 23),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:13:49,Not latest view,CA (Canada)
Renee,2022-09-30 1:30,0:27:05,,The Office (U.S.): Season 3: Beach Games (Episode 22),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:27:28,Not latest view,CA (Canada)
Renee,2022-09-30 1:01,0:28:46,,The Office (U.S.): Season 3: Women's Appreciation (Episode 21),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:28:27,Not latest view,CA (Canada)
Renee,2022-09-29 20:19,0:00:04,,The Office (U.S.): Season 3: Women's Appreciation (Episode 21),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:00:05,Not latest view,CA (Canada)
Renee,2022-09-29 19:55,0:01:34,,The Office (U.S.): Season 3: Product Recall (Episode 20),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:20:37,Not latest view,CA (Canada)
Renee,2022-09-29 19:48,0:02:39,,The Office (U.S.): Season 3: Safety Training (Episode 19),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:20:39,Not latest view,CA (Canada)
Renee,2022-09-29 2:55,0:18:58,,The Office (U.S.): Season 3: Safety Training (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,0:13:16,Not latest view,CA (Canada)
Renee,2022-09-29 2:35,0:18:25,,The Office (U.S.): Season 3: The Negotiation (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:28:59,Not latest view,CA (Canada)
Renee,2022-09-28 6:10,0:10:06,,The Office (U.S.): Season 3: The Negotiation (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:10:34,Not latest view,CA (Canada)
Renee,2022-09-28 5:49,0:20:27,,The Office (U.S.): Season 3: Cocktails (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:45,Not latest view,CA (Canada)
Renee,2022-09-28 5:28,0:20:46,,The Office (U.S.): Season 3: Business School (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:15,Not latest view,CA (Canada)
Renee,2022-09-28 4:23,0:00:28,,The Office (U.S.): Season 3: Business School (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:28,Not latest view,CA (Canada)
Renee,2022-09-28 4:20,0:01:16,Autoplayed: user action: None; ,The Office (U.S.): Season 3: Business School (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:16,Not latest view,CA (Canada)
Renee,2022-09-28 4:12,0:08:12,,The Office (U.S.): Season 3: Phyllis's Wedding (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:44,Not latest view,CA (Canada)
Renee,2022-09-28 3:55,0:12:03,,The Office (U.S.): Season 3: Phyllis's Wedding (Episode 15),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:12:32,Not latest view,CA (Canada)
Renee,2022-09-28 3:35,0:20:24,,The Office (U.S.): Season 3: Ben Franklin (Episode 14),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:20:44,Not latest view,CA (Canada)
Renee,2022-09-28 3:17,0:17:38,,The Office (U.S.): Season 3: The Return (Episode 13),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:20:44,Not latest view,CA (Canada)
Renee,2022-09-28 2:48,0:02:48,,The Office (U.S.): Season 3: The Return (Episode 13),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,0:03:05,Not latest view,CA (Canada)
Renee,2022-09-26 9:15,0:11:52,,"Brooklyn Nine-Nine: Season 5: The Big House, Pt. 1 (Episode 1)",,Netflix Chrome MAC (Cadmium) HTML 5,0:12:06,Not latest view,CA (Canada)
Renee,2022-09-26 8:54,0:21:08,,Brooklyn Nine-Nine: Season 4: Crime & Punishment (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:09,Not latest view,CA (Canada)
Renee,2022-09-26 8:33,0:20:46,,Brooklyn Nine-Nine: Season 4: The Bank Job (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:32,Not latest view,CA (Canada)
Renee,2022-09-26 8:16,0:16:50,,Brooklyn Nine-Nine: Season 4: The Slaughterhouse (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:17,Not latest view,CA (Canada)
